wl,PAL.LeafLitter.1,PAL.LeafLitter.2,PAL.LeafLitter,PAL.LeafLitter,PAL.trunk.1,PAL.trunk.2,PAL.trunk,PAL.trunk,PAL.GreenLeaf,PAL.GreenLeaf,SAN.GreenLeaf,SAN.GreenLeaf,SAN.trunk,SAN.trunk,SAN.trunk,SAN.trunk,SAN.LeafLitter,SAN.LeafLitter,SAN.LeafLitter,SAN.LeafLitter,SAN.LeafLitter,SAN.LeafLitter,DAM.trunk,DAM.trunk,DAM.trunk,DAM.trunk,DAM.GreenLeaf,DAM.GreenLeaf,DAM.LeafLitter,DAM.LeafLitter,DAM.LeafLitter,DAM.LeafLitter,DAM.LeafLitter,ESQ.LeafLitter,ESQ.LeafLitter,ESQ.LeafLitter,ESQ.LeafLitter,ESQ.GreenLeaf,ESQ.GreenLeaf,ESQ.GreenLeaf,ESQ.GreenLeaf,ESQ.trunk,ESQ.trunk,ESQ.trunk,ESQ.trunk
759.048,46.81,30.83,9.76,13.18,33.84,33.8,37.62,31.99,63.08,33.45,96.027,70.437,10.74,10.74,65.85,14.46,35.412,41.531,21.64,25.32,17.37,17.572,15.27,14.662,68.61,30.735,86.06,62.281,25.43,10.79,14.85,32.58,35.63,30.75,27.74,68.68,37.81,39.47,33.27,38.78,47.22,21.16,20.36,4.15,16.41
759.495,46.8,30.86,9.77,13.17,33.92,33.77,37.71,31.93,62.95,33.35,95.926,70.634,10.75,10.75,65.9,14.48,35.544,41.587,21.72,25.39,17.411,17.609,15.3,14.679,68.59,30.843,86,62.044,25.4,10.79,14.83,32.75,35.78,30.89,27.78,68.78,37.91,39.58,33.34,38.88,47.4,21.22,20.39,4.17,16.4
759.941,46.97,30.93,9.83,13.22,34.08,33.86,37.91,31.95,63.07,33.25,95.891,70.701,10.78,10.78,65.96,14.49,35.675,41.691,21.74,25.43,17.492,17.66,15.27,14.592,68.49,31.097,86.003,61.803,25.49,10.84,14.78,32.82,35.88,30.92,27.72,68.63,37.93,39.54,33.35,38.83,47.4,21.24,20.49,4.23,16.42
760.388,47.12,30.96,9.89,13.21,34.12,33.92,37.98,31.93,63.14,33.15,95.908,70.385,10.76,10.76,66.01,14.5,35.643,41.651,21.81,25.46,17.517,17.674,15.31,14.646,68.6,31.176,85.929,61.548,25.57,10.9,14.76,32.85,35.89,30.83,27.7,68.38,37.85,39.4,33.32,38.65,47.36,21.28,20.55,4.27,16.35
760.834,47.13,30.89,9.86,13.18,34.07,33.9,38.01,31.93,63.22,33.04,95.702,70.322,10.75,10.75,66.18,14.52,35.564,41.571,21.76,25.44,17.439,17.673,15.29,14.772,68.65,31.225,85.75,61.431,25.57,10.93,14.74,32.79,35.85,30.62,27.49,67.75,37.61,39.24,33.2,38.35,47.14,21.3,20.61,4.22,16.26
761.281,47.23,30.9,9.87,13.24,34.16,33.95,38.07,32.03,63.28,33.02,95.79,70.263,10.79,10.79,66.26,14.48,35.502,41.611,21.84,25.52,17.522,17.807,15.25,14.844,68.63,31.246,85.776,61.287,25.62,10.97,14.81,32.8,35.9,30.4,27.44,67.27,37.45,38.96,32.97,38,46.82,21.35,20.66,4.16,16.17
761.727,47.14,30.87,9.89,13.28,34.21,33.99,38.08,32.13,63.31,33.06,95.961,70.285,10.85,10.85,66.4,14.54,35.564,41.806,21.96,25.6,17.545,17.891,15.23,14.894,68.82,31.344,85.728,61.334,25.72,10.96,14.83,32.83,35.93,30.38,27.46,67.15,37.47,38.78,32.97,37.92,46.7,21.37,20.63,4.13,16.2
762.174,47.11,30.88,9.89,13.34,34.22,34.05,38.12,32.17,63.44,33.05,95.926,70.022,10.93,10.93,66.66,14.64,35.646,41.81,21.96,25.59,17.512,18.016,15.23,14.914,68.85,31.394,85.635,61.092,25.77,11.01,14.83,32.89,36,30.4,27.5,67.31,37.57,38.77,32.84,37.86,46.55,21.33,20.71,4.08,16.22
762.62,47.2,30.95,9.9,13.38,34.3,34.12,38.2,32.19,63.48,33.05,95.888,70.186,10.99,10.99,66.69,14.71,35.585,41.841,21.89,25.63,17.565,18.12,15.32,14.919,68.79,31.461,85.489,61.293,25.82,11,14.86,32.98,36.07,30.51,27.58,67.72,37.78,38.87,32.9,38.09,46.54,21.43,20.78,4.07,16.28
763.066,47.2,31.02,9.9,13.38,34.38,34.22,38.31,32.22,63.48,33.04,95.792,70.35,11.1,11.1,66.78,14.75,35.551,41.747,21.88,25.65,17.653,18.117,15.29,14.857,68.85,31.42,85.183,61.58,25.8,11.01,14.85,33.04,36.06,30.64,27.65,68.17,38.11,38.99,32.91,38.29,46.76,21.44,20.82,4.01,16.24
763.513,47.25,31.04,9.95,13.43,34.47,34.32,38.45,32.25,63.38,33.09,95.619,70.391,11.1,11.1,66.86,14.81,35.625,41.688,22,25.75,17.589,18.092,15.25,14.832,68.76,31.467,85.346,61.599,25.84,11.09,14.92,32.99,36.08,30.77,27.75,68.34,38.34,39.14,32.93,38.47,46.87,21.45,20.8,4.03,16.34
763.959,47.32,31.09,10,13.4,34.61,34.41,38.57,32.26,63.36,33.11,95.51,70.26,11.06,11.06,66.77,14.87,35.665,41.776,22,25.84,17.554,18.098,15.21,14.725,68.67,31.439,85.932,61.694,25.91,11.13,14.92,32.91,36.03,30.82,27.76,68.62,38.49,39.12,32.96,38.52,46.93,21.39,20.85,4.05,16.43
764.405,47.5,31.28,10.06,13.42,34.73,34.54,38.68,32.28,63.41,33.07,95.68,70.351,11.12,11.12,66.9,15,35.548,41.681,22.09,25.87,17.6,18.146,15.22,14.791,68.61,31.454,85.971,61.918,25.96,11.21,14.96,32.93,35.92,30.88,27.86,68.65,38.68,39.23,33.03,38.66,46.98,21.38,20.95,4.09,16.59
764.852,47.54,31.39,10.11,13.41,34.82,34.58,38.72,32.24,63.35,33.07,95.75,70.096,11.13,11.13,66.86,15.02,35.46,41.623,22.14,25.91,17.551,18.077,15.25,14.917,68.64,31.309,85.622,62.095,25.88,11.21,14.98,32.82,35.58,30.8,27.84,68.43,38.7,39.2,33.01,38.61,46.92,21.25,20.84,4.04,16.64
765.298,47.47,31.49,10.09,13.36,34.86,34.63,38.81,32.24,63.24,33.06,95.702,70.357,11.15,11.15,66.86,15.08,35.418,41.716,22.25,25.98,17.537,18.085,15.21,14.804,68.56,31.206,85.671,62.364,25.8,11.17,14.99,32.69,35.4,30.8,27.72,68.28,38.64,38.93,32.94,38.48,46.68,21.29,20.76,3.97,16.67
765.744,47.57,31.61,10.09,13.36,35.01,34.72,38.98,32.17,63.11,33.04,96.064,70.504,11.16,11.16,66.78,15.12,35.481,41.712,22.3,26.04,17.536,18.076,15.31,14.748,68.46,31.179,85.836,62.411,25.85,11.14,14.98,32.64,35.27,30.87,27.72,68.61,38.74,38.77,32.85,38.35,46.54,21.26,20.71,3.94,16.64
766.19,47.68,31.68,10.11,13.3,35.07,34.8,39.03,32.11,62.95,32.88,96.241,70.492,11.17,11.17,66.71,15.22,35.458,41.717,22.34,26.16,17.499,18.018,15.31,14.7,68.41,31.13,85.445,62.586,25.83,11.07,14.89,32.57,35.11,31.05,27.74,69.03,38.9,38.77,32.68,38.37,46.61,21.36,20.7,3.92,16.71
766.636,47.84,31.81,10.14,13.29,35.13,34.83,39.19,32.02,62.91,32.78,96.306,70.503,11.13,11.13,66.6,15.25,35.386,41.73,22.42,26.16,17.475,17.964,15.36,14.751,68.32,31.038,85.319,62.736,25.8,11.08,14.83,32.52,34.96,31.15,27.9,69.59,39.21,39,32.64,38.49,46.75,21.42,20.73,3.88,16.82
767.083,48.02,31.97,10.18,13.25,35.23,34.89,39.29,32.03,62.86,32.85,96.584,70.617,11.19,11.19,66.51,15.34,35.437,41.914,22.58,26.32,17.53,17.901,15.43,14.817,68.25,30.976,85.272,62.949,25.92,11.15,14.85,32.5,34.79,31.34,28.12,69.97,39.66,39.21,32.91,38.69,46.91,21.45,20.75,3.91,17.07
767.529,48.15,32.04,10.21,13.18,35.33,35,39.4,32.03,62.71,32.81,96.636,70.47,11.29,11.29,66.53,15.36,35.36,41.807,22.68,26.38,17.537,17.814,15.42,14.859,68.08,30.971,85.404,62.83,25.93,11.18,14.83,32.45,34.51,31.43,28.27,70.16,39.85,39.3,32.92,38.71,47.08,21.39,20.81,4.01,17.21
767.975,48.37,32.13,10.26,13.14,35.43,35.14,39.55,31.98,62.56,32.73,96.634,70.444,11.19,11.19,66.47,15.41,35.34,41.92,22.82,26.43,17.423,17.801,15.44,14.935,67.95,30.968,85.505,62.809,25.95,11.23,14.79,32.37,34.21,31.35,28.18,69.99,39.96,39.26,32.97,38.63,46.82,21.41,20.9,4.1,17.33
768.421,48.49,32.23,10.27,13.13,35.5,35.25,39.62,31.92,62.54,32.66,97.057,70.503,11.22,11.22,66.32,15.41,35.298,41.939,22.87,26.39,17.427,17.741,15.53,15.039,67.91,30.865,85.25,62.934,25.91,11.25,14.74,32.23,33.85,31.16,28.05,69.82,39.92,39.12,32.91,38.36,46.54,21.34,20.85,4.07,17.31
768.867,48.63,32.3,10.26,13.14,35.58,35.28,39.67,31.92,62.46,32.58,97.211,70.542,11.25,11.25,66.44,15.42,35.255,41.832,22.94,26.33,17.411,17.701,15.62,15.147,67.97,30.876,85.06,62.757,25.89,11.26,14.73,32.13,33.53,31.06,27.92,69.69,39.81,38.85,32.79,38.08,46.18,21.37,20.88,4.03,17.19
769.313,48.72,32.37,10.31,13.17,35.71,35.42,39.83,31.98,62.46,32.63,97.204,70.487,11.31,11.31,66.44,15.36,35.281,41.918,22.95,26.41,17.476,17.669,15.64,15.092,68.05,30.789,85.1,62.642,25.87,11.31,14.74,32.07,33.41,30.94,27.83,69.8,39.76,38.67,32.63,37.85,46.01,21.42,20.83,3.95,17.07
769.759,48.75,32.47,10.34,13.21,35.83,35.54,40,32.04,62.51,32.59,97.122,70.785,11.35,11.35,66.52,15.45,35.347,41.918,23.14,26.53,17.486,17.68,15.68,15.078,68.29,30.929,85.444,62.644,25.96,11.37,14.79,32.09,33.49,31.06,27.94,70.21,39.98,38.71,32.63,37.93,45.98,21.61,20.91,3.96,17.05
770.205,49,32.55,10.38,13.25,36.01,35.62,40.18,32.08,62.49,32.61,97.021,70.878,11.39,11.39,66.6,15.5,35.415,41.867,23.1,26.53,17.543,17.725,15.74,15.165,68.27,31.056,85.516,62.646,25.93,11.43,14.8,32.09,33.46,31.14,28.2,70.73,40.23,39.03,32.67,38.05,46.11,21.62,21.05,4.03,17.16
770.651,49.16,32.74,10.44,13.25,36.15,35.78,40.29,32.14,62.53,32.65,96.906,70.656,11.41,11.41,66.79,15.56,35.451,42.067,23.21,26.63,17.606,17.74,15.66,15.213,68.36,31.121,85.358,62.827,25.95,11.51,14.9,32.07,33.38,31.14,28.32,71.02,40.44,39.17,32.7,38.16,46.19,21.6,21.07,4.08,17.27
771.096,49.29,32.92,10.52,13.23,36.3,35.87,40.56,32.14,62.56,32.58,96.72,70.525,11.44,11.44,66.94,15.63,35.372,42.103,23.27,26.51,17.561,17.728,15.67,15.234,68.29,31.172,85.662,62.751,25.96,11.59,14.95,32.08,33.35,31.12,28.32,71.06,40.49,39.22,32.86,38.23,46.06,21.58,21.04,4.11,17.35
771.542,49.49,33.1,10.57,13.23,36.49,36.04,40.77,32.2,62.45,32.45,96.714,70.65,11.46,11.46,67,15.64,35.343,42.095,23.39,26.57,17.533,17.701,15.63,15.26,68.13,31.125,85.804,62.804,25.98,11.62,14.97,32.09,33.23,31.14,28.29,71.07,40.41,39.05,32.88,38.18,45.95,21.62,21.08,4.14,17.29
771.988,49.68,33.17,10.56,13.19,36.66,36.21,40.99,32.15,62.28,32.28,96.751,70.437,11.46,11.46,67.07,15.59,35.149,41.985,23.38,26.54,17.47,17.666,15.68,15.206,67.97,31.139,85.95,62.874,25.88,11.6,14.95,31.97,33.03,30.91,28.11,70.94,40.19,38.83,32.66,38.02,45.66,21.71,21.12,4.06,17.08
772.434,49.76,33.36,10.64,13.22,36.75,36.36,41.15,32.13,62.29,32.2,96.931,70.282,11.39,11.39,67.06,15.6,35.219,42.087,23.5,26.57,17.407,17.588,15.63,15.168,67.99,31.168,85.702,62.743,25.96,11.68,15.02,31.83,32.88,30.85,28.05,70.81,40.18,38.72,32.63,37.89,45.4,21.75,21.06,3.91,17.03
772.88,49.79,33.49,10.64,13.24,36.84,36.43,41.29,32.08,62.35,32.29,97.005,70.378,11.43,11.43,67.02,15.6,35.2,42.095,23.65,26.6,17.388,17.558,15.57,15.096,68.03,31.152,85.399,62.901,25.96,11.7,15.1,31.79,32.85,30.95,28.14,70.99,40.22,38.8,32.61,37.79,45.51,21.83,21.05,3.86,17.04
773.325,49.89,33.68,10.66,13.23,37.01,36.5,41.5,32.13,62.43,32.26,97.051,70.276,11.48,11.48,67.2,15.7,35.192,42.084,23.68,26.85,17.367,17.546,15.6,15.03,68.04,31.232,85.416,63.036,26.06,11.73,15.14,31.84,32.89,30.99,28.19,71.09,40.4,38.83,32.64,37.84,45.51,21.93,21.11,3.84,17.11
773.771,50,33.78,10.73,13.22,37.17,36.66,41.72,32.21,62.42,32.34,97.072,70.018,11.5,11.5,67.28,15.79,35.228,42.101,23.8,27.09,17.381,17.462,15.5,15.021,68.05,31.24,85.325,63.329,26.13,11.69,15.19,31.9,32.94,31.16,28.41,71.17,40.71,39.03,32.75,38.05,45.63,21.97,21.09,3.91,17.31
774.217,50.05,33.92,10.74,13.22,37.3,36.73,41.83,32.23,62.23,32.24,96.977,69.865,11.48,11.48,67.41,15.88,35.225,42.066,23.9,27.1,17.328,17.45,15.5,15.065,67.9,31.332,85.169,63.359,26.15,11.63,15.12,31.87,32.87,31.31,28.51,71.35,40.93,39.17,32.81,38.21,45.62,21.87,21.05,4.02,17.4
774.662,50.27,34,10.73,13.21,37.46,36.75,41.96,32.3,62.07,32.15,97.201,69.534,11.46,11.46,67.46,15.92,35.164,42.049,23.89,27.14,17.339,17.405,15.54,15.084,67.7,31.343,84.937,63.27,26.14,11.59,15.04,31.88,32.86,31.22,28.53,71.32,40.99,39.14,32.71,38.15,45.51,21.79,21.18,4.02,17.43
775.108,50.25,34.1,10.78,13.18,37.51,36.84,42.05,32.26,61.93,32.07,97.409,69.116,11.53,11.53,67.59,15.92,35.145,42.103,23.94,27.23,17.277,17.285,15.61,15.09,67.64,31.263,84.782,63.052,26.13,11.54,15.06,31.83,32.73,31.16,28.45,71,41.04,38.94,32.65,38.04,45.43,21.74,21.11,3.96,17.43
775.554,50.36,34.16,10.88,13.21,37.57,36.98,42.27,32.29,61.91,32.03,97.509,69.056,11.57,11.57,67.6,15.99,35.072,42.088,24.04,27.26,17.239,17.246,15.62,15.079,67.57,31.235,85.103,62.931,26.09,11.57,15.01,31.87,32.69,31.21,28.41,70.85,41.11,38.94,32.75,38.07,45.46,21.82,21.15,3.91,17.44
775.999,50.33,34.24,10.91,13.21,37.67,37.04,42.31,32.3,61.84,32.02,97.824,69.116,11.59,11.59,67.65,16.02,35.134,42.115,24.06,27.32,17.281,17.273,15.73,15.151,67.62,31.31,85.281,62.797,26.03,11.61,14.96,31.82,32.6,31.12,28.46,70.96,41.16,38.93,32.65,38.01,45.5,21.77,21.22,3.91,17.39
776.445,50.33,34.23,10.93,13.21,37.76,37.11,42.34,32.26,61.74,32.07,97.714,68.921,11.65,11.65,67.74,16.07,35.223,42.192,24.03,27.47,17.396,17.282,15.72,15.139,67.63,31.423,85.067,62.799,25.97,11.65,14.98,31.76,32.68,31.07,28.42,70.81,41.23,38.87,32.52,37.92,45.34,21.76,21.25,3.92,17.41
776.89,50.3,34.25,10.98,13.22,37.83,37.15,42.39,32.31,61.83,32.02,97.74,69.134,11.7,11.7,67.86,16.17,35.436,42.275,24.08,27.61,17.47,17.345,15.63,15.111,67.71,31.485,84.855,62.814,26.04,11.73,15.03,31.85,32.73,31.17,28.5,70.85,41.38,38.93,32.64,37.91,45.5,21.7,21.16,3.93,17.51
777.336,50.32,34.27,11.01,13.28,37.96,37.1,42.46,32.41,61.86,32.05,97.528,69.197,11.76,11.76,68.09,16.25,35.447,42.283,24.07,27.65,17.513,17.352,15.74,15.193,67.79,31.503,84.94,62.775,25.98,11.7,14.98,31.9,32.68,31.19,28.55,70.85,41.38,38.94,32.62,37.88,45.52,21.65,21.22,3.94,17.47
777.781,50.34,34.23,11.05,13.34,38.03,37.02,42.5,32.54,61.76,31.92,97.749,68.942,11.84,11.84,68.41,16.3,35.538,42.393,24.12,27.74,17.562,17.415,15.83,15.285,67.63,31.587,85.183,62.44,25.88,11.65,14.99,31.87,32.66,31.21,28.57,70.79,41.33,38.81,32.58,37.84,45.46,21.7,21.21,3.93,17.45
778.227,50.38,34.16,11.08,13.39,38.04,37.01,42.52,32.58,61.7,31.85,97.702,68.899,11.87,11.87,68.54,16.32,35.519,42.342,24.12,27.67,17.699,17.431,15.83,15.335,67.54,31.651,85.009,62.272,25.88,11.61,15.05,32.07,32.72,31.21,28.64,70.77,41.19,38.61,32.65,37.78,45.56,21.65,21.28,3.91,17.36
778.672,50.45,34.2,11.08,13.51,38.11,37.09,42.57,32.65,61.76,31.73,97.671,68.927,11.99,11.99,68.6,16.39,35.508,42.366,24.18,27.7,17.791,17.586,15.96,15.408,67.47,31.772,84.935,62.115,25.84,11.68,15.08,32.12,32.8,31.13,28.62,70.55,41.03,38.56,32.55,37.63,45.45,21.74,21.4,3.82,17.25
779.117,50.36,34.13,11.05,13.54,37.98,37.12,42.46,32.74,61.82,31.68,97.602,69.101,12.1,12.1,68.78,16.47,35.603,42.469,24.13,27.79,17.824,17.627,16.09,15.432,67.58,31.895,84.949,62.005,25.88,11.72,15.14,32.28,32.93,31.04,28.66,70.3,40.88,38.42,32.46,37.53,45.42,21.84,21.47,3.77,17.23
779.563,50.31,34.07,10.99,13.57,37.97,37.17,42.38,32.81,61.84,31.78,97.529,69.335,12.28,12.28,69.04,16.57,35.789,42.615,24.08,27.89,18.021,17.716,16.06,15.333,67.53,32.058,85.008,62.103,25.87,11.74,15.22,32.39,33.13,31.19,28.68,70.37,40.95,38.46,32.6,37.56,45.71,21.95,21.43,3.78,17.24
780.008,50.37,34.03,10.95,13.68,38.09,37.26,42.35,32.99,62.08,31.84,97.38,69.467,12.34,12.34,69.21,16.71,35.838,42.673,24.13,27.97,18.175,17.892,15.98,15.318,67.58,32.204,84.906,62.225,25.88,11.79,15.2,32.64,33.32,31.34,28.75,70.76,41.1,38.68,32.85,37.64,45.95,21.99,21.42,3.81,17.22
780.453,50.38,34.03,10.92,13.72,38.19,37.23,42.34,33.1,62.04,31.85,97.289,69.479,12.39,12.39,69.36,16.7,35.908,42.791,24.12,28.02,18.3,18.048,16.03,15.308,67.59,32.201,84.519,62.035,25.87,11.73,15.14,32.72,33.54,31.39,28.81,70.9,41.13,38.73,32.85,37.68,46.02,22.07,21.38,3.85,17.23
780.898,50.51,34.06,10.92,13.81,38.33,37.34,42.43,33.19,62.1,31.9,97.109,69.697,12.46,12.46,69.58,16.72,36.041,42.726,24.22,28.2,18.407,18.104,16.06,15.286,67.58,32.209,84.387,62.265,25.99,11.76,15.15,32.87,33.67,31.65,28.92,70.92,41.22,38.7,32.88,37.71,46.11,22.11,21.41,3.86,17.28
781.344,50.54,34.13,10.92,13.83,38.41,37.39,42.6,33.33,62.19,31.83,97.155,69.659,12.53,12.53,69.72,16.75,35.981,42.718,24.16,28.28,18.409,18.139,15.99,15.202,67.57,32.283,84.373,62.172,26.07,11.7,15.18,32.95,33.77,31.78,29.09,70.94,41.21,38.82,32.96,37.78,46.32,22.11,21.43,3.89,17.33
781.789,50.5,34.18,10.96,13.91,38.4,37.39,42.59,33.43,62.16,31.97,96.993,69.544,12.55,12.55,69.84,16.78,35.888,42.761,24.28,28.32,18.452,18.136,16.02,15.217,67.73,32.334,84.68,62.174,26.06,11.66,15.21,32.96,33.85,31.84,29.09,71,41.19,38.82,32.87,37.8,46.39,22.12,21.48,3.93,17.27
782.234,50.6,34.21,10.93,13.96,38.42,37.45,42.65,33.57,62.22,31.94,97.067,69.666,12.65,12.65,69.92,16.83,36.002,42.851,24.47,28.58,18.529,18.197,16.03,15.2,67.75,32.47,84.875,62.207,26.1,11.72,15.21,32.95,34,31.86,29.13,70.91,41.3,38.86,32.87,37.76,46.4,22.15,21.5,3.98,17.27
782.679,50.72,34.22,10.93,13.96,38.49,37.56,42.76,33.63,62.37,31.98,96.928,69.748,12.78,12.78,69.9,16.91,35.941,42.844,24.49,28.59,18.669,18.156,16,15.095,67.9,32.501,84.783,62.238,26.22,11.7,15.19,33,34.07,31.72,29.08,70.7,41.34,38.79,32.88,37.64,46.35,22.13,21.53,4.04,17.19
783.124,50.65,34.29,10.95,13.93,38.55,37.67,42.81,33.69,62.32,32.06,96.615,69.826,12.84,12.84,70.07,16.97,36.041,43.019,24.59,28.79,18.629,18.191,15.92,15.078,67.97,32.503,85.027,62.311,26.23,11.71,15.17,33.06,34.11,31.74,28.99,70.6,41.39,38.89,32.85,37.65,46.2,22.11,21.45,4.11,17.24
783.569,50.6,34.28,10.92,13.91,38.61,37.62,42.91,33.71,62.24,32.02,96.748,69.719,12.8,12.8,70.26,16.95,36.026,43.067,24.61,28.82,18.636,18.166,15.83,14.937,67.93,32.486,85.098,62.137,26.25,11.69,15.16,33.07,34.13,31.81,29.08,70.86,41.53,38.99,32.87,37.8,46.38,22.16,21.42,4.12,17.23
784.014,50.72,34.3,10.98,13.94,38.69,37.67,43.17,33.76,62.23,32.03,96.627,69.483,12.85,12.85,70.34,16.93,35.944,43.059,24.67,28.93,18.73,18.22,15.6,14.859,67.88,32.407,85.15,62.054,26.25,11.64,15.16,33.01,34.14,31.82,29.04,71.08,41.68,39.05,32.93,37.69,46.45,22.14,21.41,4.1,17.2
784.459,50.68,34.33,11.01,13.93,38.72,37.71,43.3,33.73,62.29,32.1,96.591,69.258,12.84,12.84,70.51,16.91,35.871,43.207,24.72,29.05,18.769,18.269,15.59,14.888,67.9,32.378,85.215,61.818,26.36,11.69,15.23,33.07,34.04,31.82,29.04,70.97,41.8,39.1,32.94,37.65,46.44,22.09,21.42,4.07,17.25
784.904,50.67,34.37,11.05,13.92,38.73,37.68,43.47,33.75,62.26,32.09,96.728,69.076,12.9,12.9,70.72,16.92,35.988,43.214,24.82,29.27,18.815,18.266,15.65,14.942,68.08,32.426,85.459,61.676,26.44,11.71,15.29,33.04,34.07,31.77,29.05,70.77,41.82,39.15,32.94,37.68,46.41,22.2,21.5,4.05,17.29
785.349,50.7,34.36,11.01,13.88,38.74,37.72,43.46,33.82,62.23,32,96.575,69.281,12.99,12.99,70.81,16.98,36.021,43.303,24.92,29.31,18.87,18.214,15.65,14.953,67.94,32.672,85.694,61.889,26.49,11.7,15.35,33.11,34.15,31.71,29.12,70.56,41.76,39.04,32.96,37.61,46.36,22.19,21.56,4.1,17.25
785.794,50.67,34.33,10.98,13.87,38.74,37.74,43.42,33.99,62.29,32.1,96.586,69.236,13.08,13.08,71,17.07,36.088,43.486,24.86,29.27,18.909,18.249,15.6,14.933,67.92,32.788,85.597,61.768,26.51,11.7,15.43,33.15,34.25,31.52,29,70.28,41.72,39.06,32.92,37.53,46.36,22.23,21.57,4.12,17.2
786.239,50.68,34.32,10.99,13.89,38.78,37.69,43.48,34.06,62.34,32.13,96.455,69.543,13.16,13.16,71.15,17.2,36.195,43.491,25.01,29.16,19.021,18.327,15.58,14.96,68.03,32.778,85.877,61.826,26.5,11.79,15.47,33.27,34.41,31.41,28.91,70.14,41.75,39,32.81,37.32,46.12,22.36,21.63,4.11,17.15
786.684,50.62,34.19,10.93,13.85,38.84,37.71,43.47,34.08,62.22,31.96,96.48,69.895,13.23,13.23,71.23,17.2,36.214,43.537,24.98,29.23,19.11,18.391,15.61,14.955,67.82,32.79,85.595,61.847,26.38,11.82,15.41,33.43,34.59,31.33,28.93,70.23,41.79,39.04,32.83,37.21,46.2,22.36,21.69,4.13,17.12
787.129,50.58,34.22,10.98,13.86,38.99,37.8,43.58,34.07,62.11,32.11,96.449,69.951,13.28,13.28,71.32,17.25,36.345,43.678,24.91,29.11,19.26,18.517,15.51,14.97,67.78,32.868,85.567,62.194,26.51,11.83,15.48,33.66,34.77,31.49,29.01,70.5,41.96,39.06,32.95,37.39,46.47,22.37,21.69,4.13,17.16
787.574,50.56,34.23,11.01,13.92,39.04,37.83,43.59,34.08,61.95,32.08,96.249,70.007,13.23,13.23,71.51,17.22,36.458,43.667,24.75,29.16,19.274,18.637,15.56,15.07,67.7,33.045,85.819,62.243,26.52,11.89,15.53,33.77,34.88,31.57,29.16,70.85,42.17,39.35,33.03,37.6,46.73,22.44,21.71,4.15,17.29
788.019,50.61,34.23,11,13.97,39.09,37.8,43.69,34.17,61.95,32.07,96.39,69.839,13.28,13.28,71.46,17.27,36.577,43.722,24.76,29.14,19.342,18.763,15.58,15.072,67.63,33.25,85.668,62.282,26.51,11.92,15.54,33.74,34.99,31.63,29.32,70.9,42.26,39.47,33.14,37.68,46.94,22.56,21.67,4.15,17.37
788.463,50.77,34.38,11.03,13.99,39.24,37.87,43.81,34.29,61.97,32.18,96.205,70.004,13.41,13.41,71.65,17.32,36.79,43.794,24.83,29.21,19.502,18.848,15.55,15.122,67.59,33.363,85.569,62.503,26.57,11.99,15.57,33.87,35.11,31.6,29.34,70.88,42.32,39.56,33.28,37.61,46.9,22.59,21.69,4.19,17.44
788.908,50.82,34.4,11.01,13.99,39.41,37.95,43.81,34.41,61.97,32.19,96.257,69.927,13.45,13.45,71.78,17.38,36.958,43.948,24.89,29.21,19.598,18.894,15.62,15.152,67.64,33.495,85.524,62.371,26.55,11.99,15.6,33.94,35.2,31.68,29.42,70.73,42.33,39.52,33.32,37.57,46.91,22.67,21.72,4.29,17.46
789.353,50.83,34.43,11.04,14.02,39.44,38.01,43.85,34.49,61.82,32.12,96.092,69.991,13.49,13.49,71.86,17.38,36.971,43.923,24.93,29.2,19.579,18.877,15.59,15.226,67.6,33.53,85.504,62.534,26.47,11.93,15.53,33.88,35.22,31.72,29.45,70.87,42.24,39.48,33.31,37.6,46.89,22.73,21.65,4.34,17.41
789.798,50.91,34.47,11.02,14.04,39.59,38.1,43.91,34.59,61.67,32.06,95.958,69.898,13.55,13.55,71.87,17.37,36.994,43.99,24.98,29.04,19.611,18.919,15.69,15.303,67.4,33.607,85.508,62.605,26.48,11.92,15.48,33.96,35.31,31.86,29.51,70.78,42.25,39.36,33.24,37.6,46.76,22.66,21.62,4.34,17.33
790.242,50.9,34.52,11.04,14.09,39.62,38.13,43.95,34.7,61.73,32.09,96.001,69.795,13.6,13.6,71.97,17.41,36.975,43.976,24.98,29.14,19.607,18.98,15.63,15.333,67.47,33.536,85.43,62.429,26.5,11.97,15.48,34.02,35.23,32,29.54,70.63,42.3,39.38,33.23,37.55,46.88,22.63,21.62,4.28,17.33
790.687,50.76,34.52,11.03,14.15,39.6,38.09,43.97,34.72,61.73,32.09,95.793,69.609,13.64,13.64,71.98,17.46,36.962,43.973,25.09,29.37,19.785,19.054,15.68,15.394,67.54,33.648,85.557,62.32,26.48,11.98,15.5,34.12,35.28,32.05,29.58,70.6,42.31,39.39,33.43,37.54,46.96,22.76,21.61,4.28,17.3
791.132,50.75,34.53,11.01,14.23,39.63,38.13,43.84,34.79,61.76,32.25,95.831,69.34,13.71,13.71,72.24,17.56,37.049,44.012,25.22,29.48,19.875,19.163,15.81,15.437,67.5,33.907,85.435,62.211,26.51,12,15.47,34.03,35.39,31.96,29.52,70.28,42.24,39.32,33.55,37.63,47.09,22.64,21.63,4.29,17.24
